사용월,호선명,지하철역,승차총승객수,하차총승객수,lat,lng
202202,4호선,상계,83721,79350,37.6609038887184,127.073575379339
202202,4호선,상록수,71561,72085,37.3029804927532,126.865417356052
202202,4호선,서울,32292,69655,37.549118478341,126.970484281315
202202,4호선,서울,32292,69655,37.549118478341,126.970484281315
202202,4호선,선바위,29489,26723,37.4518723418033,127.001363325574
202202,4호선,성신여대입구,100463,96796,37.5927179261346,127.016477649743
202202,4호선,수리산,16589,15358,37.350128811081,126.92549018064
202202,4호선,수유,162684,158940,37.6377452337445,127.025356901379
202202,4호선,숙대입구,57224,54767,37.5451939759064,126.971872351838
202202,4호선,신길온천,7959,7671,37.3279773719144,126.787289454372
202202,4호선,신용산,60922,64906,37.5296155628471,126.968215931799
202202,4호선,쌍문,129148,118202,37.6488498649136,127.034880717215
202202,4호선,안산,59062,57287,37.3206930878552,126.805905689102
202202,4호선,오이도,41840,42568,37.3619270024133,126.738463594077
202202,4호선,이촌,38905,42399,37.522520254623,126.973683151228
202202,4호선,인덕원,93269,93947,37.4015080484355,126.976688773261
202202,4호선,정부과천청사,35680,36237,37.4259969407168,126.990186147038
202202,4호선,정왕,37042,38532,37.3375787569365,126.767149151692
202202,4호선,중앙,89492,90779,37.3160120851693,126.838496502051
202202,4호선,창동,124607,130301,37.6532174818989,127.047714954434
202202,4호선,초지,18391,18490,37.3206930878552,126.805905689102
202202,4호선,총신대입구,83710,90969,37.4875538278198,126.982199707405
202202,4호선,충무로,69026,70818,37.5612890978954,126.994207448462
202202,4호선,평촌,52185,50939,37.3944955073661,126.963866284332
202202,4호선,한대앞,40743,40485,37.310138887688,126.853604115068
202202,4호선,한성대입구,62362,61279,37.5883948842004,127.00595033342
202202,4호선,혜화,168974,172013,37.5818036223189,127.001978401429
202202,4호선,회현,86854,91796,37.5585353196435,126.978239147279
202203,4호선,경마공원,67812,68727,37.4441407439838,127.008051189437
202203,4호선,고잔,35741,34878,37.310138887688,126.853604115068
202203,4호선,과천,26749,24865,37.4334527847941,126.997456834042
202203,4호선,길음,83446,81164,37.603183910563,127.024823216768
202203,4호선,남태령,5609,3979,37.4648575576518,126.988656544337
202203,4호선,노원,97471,106530,37.6562677764281,127.063030448739
202203,4호선,당고개,53733,51857,37.6702926448965,127.079011159467
202203,4호선,대공원,25987,27026,37.4357353154423,127.005564107175
202203,4호선,대야미,22679,20487,37.3283278084294,126.917178861076
202203,4호선,동대문,66656,69933,37.5717775660734,127.011167102297
